1-reader	PLang/app/type/item/duration/serializer/Reader.cs:19	@null	app.type.item.duration.serializer.Reader.Read
1-reader	PLang/app/type/item/duration/serializer/Reader.cs:20	duration	app.type.item.duration.serializer.Reader.Read
1-reader	PLang/app/type/item/guid/serializer/Reader.cs:17	@null	app.type.item.guid.serializer.Reader.Read
1-reader	PLang/app/type/item/guid/serializer/Reader.cs:18	guid	app.type.item.guid.serializer.Reader.Read
1-reader	PLang/app/type/item/image/serializer/Reader.cs:21	@null	app.type.item.image.serializer.Reader.Read
1-reader	PLang/app/type/item/image/serializer/Reader.cs:24	image	app.type.item.image.serializer.Reader.Read
1-reader	PLang/app/type/item/list/serializer/Reader.cs:19	@null	app.type.item.list.serializer.Reader.Read
1-reader	PLang/app/type/item/list/serializer/Reader.cs:22	list	app.type.item.list.serializer.Reader.Read
1-reader	PLang/app/type/item/number/serializer/Reader.cs:19	@null	app.type.item.number.serializer.Reader.Read
1-reader	PLang/app/type/item/number/serializer/Reader.cs:25	text	app.type.item.number.serializer.Reader.Read
1-reader	PLang/app/type/item/number/serializer/Reader.cs:26	@null	app.type.item.number.serializer.Reader.Read
1-reader	PLang/app/type/item/path/serializer/Reader.cs:20	@null	app.type.item.path.serializer.Reader.Read
1-reader	PLang/app/type/item/path/serializer/Reader.cs:22	@null	app.type.item.path.serializer.Reader.Read
1-reader	PLang/app/type/item/permission/serializer/Reader.cs:18	@null	app.type.item.permission.serializer.Reader.Read
1-reader	PLang/app/type/item/permission/serializer/Reader.cs:42	permission	app.type.item.permission.serializer.Reader.Read
1-reader	PLang/app/type/item/serializer/Reader.cs:18	@null	app.type.item.serializer.Reader.Read
1-reader	PLang/app/type/item/serializer/json.cs:111	@bool	app.type.item.serializer.json.Parse
1-reader	PLang/app/type/item/serializer/json.cs:112	@bool	app.type.item.serializer.json.Parse
1-reader	PLang/app/type/item/serializer/json.cs:143	dict	app.type.item.serializer.json.ObjectLeaf
1-reader	PLang/app/type/item/serializer/json.cs:154	list	app.type.item.serializer.json.ArrayLeaf
1-reader	PLang/app/type/item/serializer/json.cs:195	text	app.type.item.serializer.json.TextLeaf
1-reader	PLang/app/type/item/serializer/json.cs:196	text	app.type.item.serializer.json.TextLeaf
1-reader	PLang/app/type/item/serializer/json.cs:70	text	app.type.item.serializer.json.StringSlot
1-reader	PLang/app/type/item/tag/serializer/Reader.cs:16	@null	app.type.item.tag.serializer.Reader.Read
1-reader	PLang/app/type/item/tag/serializer/Reader.cs:17	tag	app.type.item.tag.serializer.Reader.Read
1-reader	PLang/app/type/item/text/serializer/Reader.cs:21	@null	app.type.item.text.serializer.Reader.Read
1-reader	PLang/app/type/item/text/serializer/Reader.cs:22	text	app.type.item.text.serializer.Reader.Read
1-reader	PLang/app/type/item/time/serializer/Reader.cs:20	@null	app.type.item.time.serializer.Reader.Read
1-reader	PLang/app/type/item/time/serializer/Reader.cs:21	time	app.type.item.time.serializer.Reader.Read
1-reader	PLang/app/type/serializer/Reader.cs:22	@null	app.type.serializer.Reader.Read
1-reader	PLang/app/type/serializer/Reader.cs:37	@null	app.type.serializer.Reader.Read
1-reader	PLang/app/type/serializer/Reader.cs:38	app.type	app.type.serializer.Reader.Read
1-reader	PLang/app/type/table/serializer/Reader.cs:18	@null	app.type.table.serializer.Reader.Read
1-reader	PLang/app/type/table/serializer/Reader.cs:20	@null	app.type.table.serializer.Reader.Read
2-ask	PLang/app/channel/this.cs:290	app.type.Create(String,String,Boolean,this,String)	app.channel.@this.Read
2-ask	PLang/app/data/reader/this.cs:93	app.type.Create(String,String,Boolean,this,String)	app.data.reader.@this.Read
2-ask	PLang/app/data/this.Output.cs:127	@this.Create(Object,this)	app.data.@this.Output
2-ask	PLang/app/data/this.cs:259	@this.Create(Object,this)	app.data.@this..ctor
2-ask	PLang/app/data/this.cs:352	@this.Create(Object,this)	app.data.@this.SetValue
2-ask	PLang/app/module/action/crypto/code/Default.cs:87	app.type.Create(String,String,Boolean,this,String)	app.module.action.crypto.code.Default.Hash
2-ask	PLang/app/module/action/file/read.cs:101	app.type.Create(String,String,Boolean,this,String)	app.module.action.file.Read.Run
2-ask	PLang/app/module/action/file/read.cs:136	app.type.Create(String,String,Boolean,this,String)	app.module.action.file.Read.Build
2-ask	PLang/app/module/action/file/read.cs:42	app.type.Create(String,String,Boolean,this,String)	app.module.action.file.Read.Run
2-ask	PLang/app/module/action/file/read.cs:56	app.type.Create(String,String,Boolean,this,String)	app.module.action.file.Read.Run
2-ask	PLang/app/module/action/llm/code/OpenAi.cs:228	@this.Create(Object,this)	app.module.action.llm.code.OpenAi.Query
2-ask	PLang/app/module/action/llm/code/TypeSafe.cs:47	@this.Create(Object,this)	app.module.action.llm.code.TypeSafe.Decide
2-ask	PLang/app/module/action/test/discover.cs:151	app.test.Create(this,this)	app.module.action.test.discover.DiscoverOne
2-ask	PLang/app/module/action/variable/set.cs:87	app.type.Create(String,String,Boolean,this,String)	app.module.action.variable.Set.Build
2-ask	PLang/app/setting/this.cs:110	@this.Create(Object,this)	app.setting.@this.Set
2-ask	PLang/app/snapshot/this.cs:72	@this.Create(Object,this)	app.snapshot.@this.Write
2-ask	PLang/app/type/factory.cs:18	app.type.Create(String,String,Boolean,this,String)	app.type.factory.Create
2-ask	PLang/app/type/item/computed.cs:67	@this.Create(Object,this)	app.type.item.computed.Compute
2-ask	PLang/app/type/item/dict/serializer/Default.cs:15	dict.Create(Object,this)	app.type.item.dict.serializer.Default.Read
2-ask	PLang/app/type/item/dict/this.cs:134	@this.Create(Object,this)	app.type.item.dict.@this.Slot
2-ask	PLang/app/type/item/dict/this.cs:243	@this.Create(Object,this)	app.type.item.dict.@this.Get
2-ask	PLang/app/type/item/duration/serializer/Default.cs:12	duration.Create(Object,this)	app.type.item.duration.serializer.Default.Read
2-ask	PLang/app/type/item/guid/serializer/Default.cs:11	guid.Create(Object,this)	app.type.item.guid.serializer.Default.Read
2-ask	PLang/app/type/item/image/serializer/Default.cs:30	image.Create(Object,this)	app.type.item.image.serializer.Default.Read
2-ask	PLang/app/type/item/kind/json/this.cs:87	@this.Create(Object,this)	app.type.item.kind.json.@this.Parse
2-ask	PLang/app/type/item/kind/json/this.cs:96	@this.Create(Object,this)	app.type.item.kind.json.@this.Parse
2-ask	PLang/app/type/item/list/serializer/Default.cs:15	list.Create(Object,this)	app.type.item.list.serializer.Default.Read
2-ask	PLang/app/type/item/list/this.Generic.cs:69	@this.Create(Object,this)	app.type.item.list.@this<T>.Create
2-ask	PLang/app/type/item/list/this.cs:137	@this.Create(Object,this)	app.type.item.list.@this.Row
2-ask	PLang/app/type/item/serializer/Reader.cs:20	@this.Create(Object,this)	app.type.item.serializer.Reader.Read
2-ask	PLang/app/type/item/tag/serializer/Default.cs:10	tag.Create(Object,this)	app.type.item.tag.serializer.Default.Read
2-ask	PLang/app/type/this.cs:319	@this.Create(Object,this)	app.type.@this.Create
2-ask-generic	PLang/app/data/this.cs:520	app.type.item.ICreate<T>.Create(Object,this)	app.data.@this.Value
2-ask-generic	PLang/app/data/this.cs:521	app.type.item.ICreate<T>.Create(Object,this)	app.data.@this.Value
2-ask-generic	PLang/app/type/item/ICreate.cs:50	app.type.item.ICreate<TSelf>.Create(Object)	app.type.item.ICreate<TSelf>.Create
2-ask-generic	PLang/app/type/item/ICreate.cs:74	app.type.item.ICreate<TSelf>.Create(Object,this)	app.type.item.ICreate<TSelf>.Create
2-ask-generic	PLang/app/type/this.cs:375	app.type.item.ICreate<T>.Create(Object,this)	app.type.@this.Create
2-ask-generic	PLang/app/type/this.cs:379	app.type.item.ICreate<T>.Create(Object,this)	app.type.@this.Create
2-ask-self	PLang/app/type/item/this.cs:621	@this.Create(Object,this)	app.type.item.@this.WriteReflected
3-pure	PLang/app/module/action/test/tag.cs:25	tag.Create(Object)	app.module.action.test.Tag.Build
3-pure	PLang/app/test/list/this.cs:64	tag.Create(Object)	app.test.list.@this.
3-pure	PLang/app/test/this.cs:42	tag.Create(Object)	app.test.@this.Create
3-pure	PLang/app/type/item/number/serializer/Reader.cs:25	number.Create(Object)	app.type.item.number.serializer.Reader.Read
3-pure-self	PLang/app/module/action/code/defaultoverride/this.cs:35	app.module.action.code.defaultoverride.Create(Object)	app.module.action.code.defaultoverride.@this.Create
3-pure-self	PLang/app/module/action/code/defaultoverride/this.cs:37	app.module.action.code.defaultoverride.Create(Object)	app.module.action.code.defaultoverride.@this.Create
3-pure-self	PLang/app/module/action/code/registration/this.cs:42	app.module.action.code.registration.Create(Object)	app.module.action.code.registration.@this.Create
3-pure-self	PLang/app/module/action/code/registration/this.cs:44	app.module.action.code.registration.Create(Object)	app.module.action.code.registration.@this.Create
3-pure-self	PLang/app/type/item/base64/this.cs:170	base64.Create(Object)	app.type.item.base64.@this.Order
3-pure-self	PLang/app/type/item/binary/this.cs:45	binary.Create(Object)	app.type.item.binary.@this.Create
3-pure-self	PLang/app/type/item/binary/this.cs:87	binary.Create(Object)	app.type.item.binary.@this.Order
3-pure-self	PLang/app/type/item/bool/this.cs:74	@bool.Create(Object)	app.type.item.@bool.@this.Create
3-pure-self	PLang/app/type/item/bool/this.cs:99	@bool.Create(Object)	app.type.item.@bool.@this.Order
3-pure-self	PLang/app/type/item/choice/this.cs:109	choice<T>.Create(Object)	app.type.item.choice.@this<T>.Create
3-pure-self	PLang/app/type/item/date/this.cs:48	date.Create(Object)	app.type.item.date.@this.Create
3-pure-self	PLang/app/type/item/date/this.cs:72	date.Create(Object)	app.type.item.date.@this.Order
3-pure-self	PLang/app/type/item/datetime/this.cs:49	datetime.Create(Object)	app.type.item.datetime.@this.Create
3-pure-self	PLang/app/type/item/datetime/this.cs:90	datetime.Create(Object)	app.type.item.datetime.@this.Order
3-pure-self	PLang/app/type/item/duration/this.cs:54	duration.Create(Object)	app.type.item.duration.@this.Create
3-pure-self	PLang/app/type/item/duration/this.cs:98	duration.Create(Object)	app.type.item.duration.@this.Order
3-pure-self	PLang/app/type/item/guid/this.cs:51	guid.Create(Object)	app.type.item.guid.@this.Create
3-pure-self	PLang/app/type/item/guid/this.cs:86	guid.Create(Object)	app.type.item.guid.@this.Order
3-pure-self	PLang/app/type/item/image/this.cs:131	image.Create(Object)	app.type.item.image.@this.Create
3-pure-self	PLang/app/type/item/number/this.Equality.cs:27	number.Create(Object)	app.type.item.number.@this.Order
3-pure-self	PLang/app/type/item/number/this.Equality.cs:55	number.Create(Object)	app.type.item.number.@this.Equals
3-pure-self	PLang/app/type/item/number/this.Equality.cs:76	number.Create(Object)	app.type.item.number.@this.CompareTo
3-pure-self	PLang/app/type/item/number/this.cs:140	number.Create(Object)	app.type.item.number.@this.Create
3-pure-self	PLang/app/type/item/tag/this.cs:43	tag.Create(Object)	app.type.item.tag.@this.Create
3-pure-self	PLang/app/type/item/tag/this.cs:66	tag.Create(Object)	app.type.item.tag.@this.Order
3-pure-self	PLang/app/type/item/text/this.cs:312	text.Create(Object)	app.type.item.text.@this.Order
3-pure-self	PLang/app/type/item/text/this.cs:83	text.Create(Object)	app.type.item.text.@this.Create
3-pure-self	PLang/app/type/item/time/this.cs:47	time.Create(Object)	app.type.item.time.@this.Create
3-pure-self	PLang/app/type/item/time/this.cs:71	time.Create(Object)	app.type.item.time.@this.Order
4-in	PLang/app/callstack/call/tag/this.cs:37	string->text	app.callstack.call.tag.@this.set_Item
4-in	PLang/app/callstack/this.Snapshot.cs:221	int->number	app.callstack.@this.Restore
4-in	PLang/app/callstack/this.Snapshot.cs:225	int->number	app.callstack.@this.Restore
4-in	PLang/app/callstack/this.Snapshot.cs:295	int->number	app.callstack.@this.FrameFromLive
4-in	PLang/app/callstack/this.cs:41	int->number	app.callstack.@this.<MaxFrames>k__BackingField
4-in	PLang/app/channel/serializer/plang/this.cs:179	bool->@bool	app.channel.serializer.plang.@this.DeserializeAsync
4-in	PLang/app/channel/serializer/plang/this.cs:85	bool->@bool	app.channel.serializer.plang.@this.SerializeAsync
4-in	PLang/app/data/schema/signature.cs:109	bool->@bool	app.data.schema.signature.Read
4-in	PLang/app/goal/step/action/list/this.cs:100	int->number	app.goal.step.action.list.@this.IndexOf
4-in	PLang/app/goal/step/action/list/this.cs:34	int->number	app.goal.step.action.list.@this.Run
4-in	PLang/app/goal/step/action/list/this.cs:56	int->number	app.goal.step.action.list.@this.Validate
4-in	PLang/app/goal/step/action/list/this.cs:62	int->number	app.goal.step.action.list.@this.Validate
4-in	PLang/app/goal/step/action/list/this.cs:76	int->number	app.goal.step.action.list.@this.Build
4-in	PLang/app/goal/step/action/list/this.cs:92	int->number	app.goal.step.action.list.@this.Output
4-in	PLang/app/goal/step/action/this.Build.cs:51	int->number	app.goal.step.action.@this.Build
4-in	PLang/app/goal/step/action/this.Callee.cs:25	int->number	app.goal.step.action.@this.Callee
4-in	PLang/app/goal/step/action/this.Item.cs:65	int->number	app.goal.step.action.@this.Output
4-in	PLang/app/goal/step/action/this.Item.cs:71	int->number	app.goal.step.action.@this.Output
4-in	PLang/app/goal/step/list/this.cs:31	int->number	app.goal.step.list.@this.Run
4-in	PLang/app/goal/step/list/this.cs:48	int->number	app.goal.step.list.@this.Output
4-in	PLang/app/goal/step/this.Resume.cs:17	int->number	app.goal.step.@this.Resume
4-in	PLang/app/goal/step/this.Resume.cs:21	int->number	app.goal.step.@this.Resume
4-in	PLang/app/goal/step/this.cs:180	int->number	app.goal.step.@this.Merge
4-in	PLang/app/goal/tag/list/this.cs:29	int->number	app.goal.tag.list.@this.Output
4-in	PLang/app/goal/tag/list/this.cs:37	int->number	app.goal.tag.list.@this.Has
4-in	PLang/app/goal/this.Resume.cs:15	int->number	app.goal.@this.Resume
4-in	PLang/app/goal/this.Resume.cs:25	int->number	app.goal.@this.Resume
4-in	PLang/app/goal/this.Validate.cs:12	int->number	app.goal.@this.Validate
4-in	PLang/app/goal/this.cs:135	int->number	app.goal.@this.get_Hash
4-in	PLang/app/goal/this.cs:317	int->number	app.goal.@this.Run
4-in	PLang/app/goal/this.cs:493	app.goal.Visibility->choice<app.goal.Visibility>	app.goal.@this.Parse
4-in	PLang/app/goal/this.cs:570	app.goal.Visibility->choice<app.goal.Visibility>	app.goal.@this.Parse
4-in	PLang/app/goal/this.cs:66	app.goal.Visibility->choice<app.goal.Visibility>	app.goal.@this.<Visibility>k__BackingField
4-in	PLang/app/module/action/assert/code/Default.cs:111	bool->@bool	app.module.action.assert.code.Default.Contains
4-in	PLang/app/module/action/assert/code/Default.cs:129	bool->@bool	app.module.action.assert.code.Default.NotContains
4-in	PLang/app/module/action/assert/code/Default.cs:139	bool->@bool	app.module.action.assert.code.Default.GreaterThan
4-in	PLang/app/module/action/assert/code/Default.cs:149	bool->@bool	app.module.action.assert.code.Default.LessThan
4-in	PLang/app/module/action/assert/code/Default.cs:18	bool->@bool	app.module.action.assert.code.Default.Equals
4-in	PLang/app/module/action/assert/code/Default.cs:28	bool->@bool	app.module.action.assert.code.Default.NotEquals
4-in	PLang/app/module/action/assert/code/Default.cs:47	bool->@bool	app.module.action.assert.code.Default.IsTrue
4-in	PLang/app/module/action/assert/code/Default.cs:56	bool->@bool	app.module.action.assert.code.Default.IsFalse
4-in	PLang/app/module/action/assert/code/Default.cs:69	bool->@bool	app.module.action.assert.code.Default.IsNull
4-in	PLang/app/module/action/assert/code/Default.cs:79	bool->@bool	app.module.action.assert.code.Default.IsNotNull
4-in	PLang/app/module/action/build/code/Default.cs:171	int->number	app.module.action.build.code.Default.Fold
4-in	PLang/app/module/action/build/code/Default.cs:175	int->number	app.module.action.build.code.Default.Fold
4-in	PLang/app/module/action/build/code/Default.cs:183	int->number	app.module.action.build.code.Default.Fold
4-in	PLang/app/module/action/build/code/Default.cs:263	int->number	app.module.action.build.code.Default.Validate
4-in	PLang/app/module/action/build/code/Default.cs:53	string->text	app.module.action.build.code.Default.Goals
4-in	PLang/app/module/action/build/code/Default.cs:54	bool->@bool	app.module.action.build.code.Default.Goals
4-in	PLang/app/module/action/condition/code/Default.cs:42	bool->@bool	app.module.action.condition.code.Default.EvaluateOperator
4-in	PLang/app/module/action/condition/else.cs:8	bool->@bool	app.module.action.condition.Else.Run
4-in	PLang/app/module/action/crypto/code/Default.cs:126	string->text	app.module.action.crypto.code.Default.Verify
4-in	PLang/app/module/action/crypto/code/Default.cs:130	bool->@bool	app.module.action.crypto.code.Default.Verify
4-in	PLang/app/module/action/debug/tag.cs:45	string->text	app.module.action.debug.Tag.Run
4-in	PLang/app/module/action/debug/this.cs:50	app.module.action.debug.Level->choice<app.module.action.debug.Level>	app.module.action.debug.@this.<Level>k__BackingField
4-in	PLang/app/module/action/error/handle.cs:46	app.goal.step.ErrorOrder->choice<app.goal.step.ErrorOrder>	app.module.action.error.Handle.
4-in	PLang/app/module/action/error/handle.cs:47	int->number	app.module.action.error.Handle.
4-in	PLang/app/module/action/event/on.cs:65	string->text	app.module.action.@event.On.Run
4-in	PLang/app/module/action/event/remove.cs:14	bool->@bool	app.module.action.@event.Remove.Run
4-in	PLang/app/module/action/http/code/Default.cs:276	byte[]->binary	app.module.action.http.code.Default.ReadLimitedBytesAsync
4-in	PLang/app/module/action/http/code/Default.cs:289	string->text	app.module.action.http.code.Default.ReadLimitedStringAsync
4-in	PLang/app/module/action/http/code/Default.cs:382	string->text	app.module.action.http.code.Default.ResolveUrl
4-in	PLang/app/module/action/http/code/Default.cs:397	string->text	app.module.action.http.code.Default.ResolveUrl
4-in	PLang/app/module/action/list/add.cs:38	int->number	app.module.action.list.Add.Run
4-in	PLang/app/module/action/list/any.cs:31	bool->@bool	app.module.action.list.Any.Run
4-in	PLang/app/module/action/list/any.cs:34	bool->@bool	app.module.action.list.Any.Run
4-in	PLang/app/module/action/list/contains.cs:20	bool->@bool	app.module.action.list.Contains.Run
4-in	PLang/app/module/action/list/contains.cs:23	bool->@bool	app.module.action.list.Contains.Run
4-in	PLang/app/module/action/list/count.cs:23	int->number	app.module.action.list.Count.Run
4-in	PLang/app/module/action/list/indexof.cs:19	int->number	app.module.action.list.IndexOf.Run
4-in	PLang/app/module/action/list/indexof.cs:22	int->number	app.module.action.list.IndexOf.Run
4-in	PLang/app/module/action/list/join.cs:21	string->text	app.module.action.list.Join.Run
4-in	PLang/app/module/action/list/range.cs:18	int->number	app.module.action.list.Range.Run
4-in	PLang/app/module/action/list/remove.cs:24	int->number	app.module.action.list.Remove.Run
4-in	PLang/app/module/action/list/set.cs:24	int->number	app.module.action.list.Set.Run
4-in	PLang/app/module/action/list/set.cs:26	int->number	app.module.action.list.Set.Run
4-in	PLang/app/module/action/llm/code/OpenAi.cs:225	string->text	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:226	app.module.action.http.HttpMethod->choice<app.module.action.http.HttpMethod>	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:229	bool->@bool	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:230	int->number	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:232	app.module.action.http.StreamFormat->choice<app.module.action.http.StreamFormat>	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:256	int->number	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:257	int->number	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/OpenAi.cs:258	int->number	app.module.action.llm.code.OpenAi.Query
4-in	PLang/app/module/action/llm/code/TypeSafe.cs:43	string?->text	app.module.action.llm.code.TypeSafe.Decide
4-in	PLang/app/module/action/llm/code/TypeSafe.cs:44	app.module.action.http.HttpMethod->choice<app.module.action.http.HttpMethod>	app.module.action.llm.code.TypeSafe.Decide
4-in	PLang/app/module/action/llm/code/TypeSafe.cs:48	bool->@bool	app.module.action.llm.code.TypeSafe.Decide
4-in	PLang/app/module/action/llm/code/TypeSafe.cs:49	int->number	app.module.action.llm.code.TypeSafe.Decide
4-in	PLang/app/module/action/loop/foreach.cs:100	int->number	app.module.action.loop.Foreach.GetBodyActions
4-in	PLang/app/module/action/math/random.cs:21	long->number	app.module.action.math.Random.Run
4-in	PLang/app/module/action/mock/verify.cs:17	int->number	app.module.action.mock.Verify.Run
4-in	PLang/app/module/action/mock/verify.cs:24	bool->@bool	app.module.action.mock.Verify.Run
4-in	PLang/app/module/action/setting/Sqlite.cs:241	bool->@bool	app.module.action.setting.Sqlite.Exists
4-in	PLang/app/module/action/signing/code/Ed25519.cs:129	string->text	app.module.action.signing.code.Ed25519.VerifyAsync
4-in	PLang/app/module/action/signing/code/Ed25519.cs:130	bool->@bool	app.module.action.signing.code.Ed25519.VerifyAsync
4-in	PLang/app/module/action/signing/code/Ed25519.cs:143	bool->@bool	app.module.action.signing.code.Ed25519.VerifyAsync
4-in	PLang/app/module/action/signing/code/Ed25519.cs:34	string->text	app.module.action.signing.code.Ed25519.SignAsync
4-in	PLang/app/module/action/test/discover.cs:102	string->text	app.module.action.test.discover.DiscoverOne
4-in	PLang/app/module/action/test/discover.cs:113	string->text	app.module.action.test.discover.DiscoverOne
4-in	PLang/app/module/action/test/discover.cs:126	string->text	app.module.action.test.discover.DiscoverOne
4-in	PLang/app/module/action/test/discover.cs:136	string->text	app.module.action.test.discover.DiscoverOne
4-in	PLang/app/module/action/test/discover.cs:146	string->text	app.module.action.test.discover.DiscoverOne
4-in	PLang/app/module/action/test/discover.cs:83	string->text	app.module.action.test.discover.DiscoverOne
4-in	PLang/app/module/action/test/run.cs:181	System.TimeSpan->duration	app.module.action.test.run.
4-in	PLang/app/module/action/test/run.cs:229	string?->text	app.module.action.test.run.RunSingleAsync
4-in	PLang/app/module/action/timer/end.cs:32	System.TimeSpan->duration	app.module.action.timer.End.Run
4-in	PLang/app/module/action/timer/start.cs:21	bool->@bool	app.module.action.timer.Start.Run
4-in	PLang/app/module/action/ui/code/Fluid.cs:210	string->text	app.module.action.ui.code.Fluid.Render
4-in	PLang/app/module/action/variable/exists.cs:12	bool->@bool	app.module.action.variable.Exists.Run
4-in	PLang/app/test/list/this.cs:39	int->number	app.test.list.@this.<TimeoutSeconds>k__BackingField
4-in	PLang/app/test/list/this.cs:42	int->number	app.test.list.@this.<Parallel>k__BackingField
4-in	PLang/app/test/list/this.cs:45	bool->@bool	app.test.list.@this.<Verbose>k__BackingField
4-in	PLang/app/test/list/this.cs:48	app.test.Format->choice<app.test.Format>	app.test.list.@this.<Format>k__BackingField
4-in	PLang/app/test/list/this.cs:66	string->text	app.test.list.@this.Exclusion
4-in	PLang/app/test/list/this.cs:67	string->text	app.test.list.@this.Exclusion
4-in	PLang/app/test/this.cs:103	System.TimeSpan->duration	app.test.@this.Complete
4-in	PLang/app/test/this.cs:49	string->text	app.test.@this.Create
4-in	PLang/app/test/this.cs:75	System.TimeSpan->duration	app.test.@this.<Duration>k__BackingField
4-in	PLang/app/this.Snapshot.cs:9	app.Mode->choice<app.Mode>	app.@this.get_Mode
4-in	PLang/app/type/item/binary/this.cs:33	byte[]->binary	app.type.item.binary.@this.Create
4-in	PLang/app/type/item/binary/this.cs:35	byte[]->binary	app.type.item.binary.@this.Create
4-in	PLang/app/type/item/bool/this.cs:62	bool->@bool	app.type.item.@bool.@this.Create
4-in	PLang/app/type/item/bool/this.cs:63	bool->@bool	app.type.item.@bool.@this.Create
4-in	PLang/app/type/item/dict/this.cs:141	int->number	app.type.item.dict.@this.get_Count
4-in	PLang/app/type/item/duration/this.cs:44	System.TimeSpan->duration	app.type.item.duration.@this.Create
4-in	PLang/app/type/item/file/this.cs:141	int->number	app.type.item.file.@this.get_Size
4-in	PLang/app/type/item/list/this.cs:188	int->number	app.type.item.list.@this.get_Count
4-in	PLang/app/type/item/list/this.cs:376	int->number	app.type.item.list.@this.RemoveAt
4-in	PLang/app/type/item/list/this.cs:510	int->number	app.type.item.list.@this.SetAt
